null,lib,egka,EGKA,GGKA,GSKV,GGKV,GSKA
,34.649998,,,,,,
,195.75,,,,,,
,289.350006,,,,,,
,76.049995,,,,,,
,85.949997,,,,,,
,42.299999,,,,,,
,120.599998,,,,,,
,80.099998,,,,,,
,79.650002,,,,,,
,84.150002,,,,,,
,101.25,,,,,,
,192.599991,,,,,,
,219.149994,,,,,,
,74.25,,,,,,
,72.900002,,,,,,
,56.699997,,,,,,
,48.599998,,,,,,
,56.25,,,,,,
,28.799999,,,,,,
,219.599991,,,,,,
,47.25,,,,,,
,68.849998,,,,,,
,65.25,,,,,,
,83.25,,,,,,
,49.5,,,,,,
,61.649998,,,,,,
,89.549995,,,,,,
,78.299995,,,,,,
,103.5,,,,,,
,41.849998,,,,,,
,86.849998,,,,,,
,24.299999,,,,,,
,22.049999,,,,,,
,270.899994,,,,,,
,40.049999,,,,,,
,40.049999,,,,,,
,64.799995,,,,,,
,73.799995,,,,,,
,257.399994,,,,,,
,141.75,,,,,,
,56.25,,,,,,
,39.149998,,,,,,
,73.799995,,,,,,
,119.25,,,,,,
,73.799995,,,,,,
,57.599998,,,,,,
,93.149994,,,,,,
,94.5,,,,,,
,89.099998,,,,,,
,27.9,,,,,,
,120.149994,,,,,,
,158.399994,,,,,,
,128.25,,,,,,
,77.849998,,,,,,
,34.649998,,,,,,
,35.099998,,,,,,
,30.15,,,,,,
,48.599998,,,,,,
,56.699997,,,,,,
,61.199997,,,,,,
,130.5,,,,,,
,197.549988,,,,,,
,36,,,,,,
,40.950001,,,,,,
,47.25,,,,,,
,103.949997,,,,,,
,98.549995,,,,,,
,60.75,,,,,,
,39.149998,,,,,,
,104.399994,,,,,,
,174.599991,,,,,,
,38.700001,,,,,,
,43.649998,,,,,,
,41.399998,,,,,,
,103.049995,,,,,,
,178.199997,,,,,,
,72.900002,,,,,,
,99,,,,,,
,105.299995,,,,,,
,68.849998,,,,,,
,45,,,,,,
,65.699997,,,,,,
,32.399998,,,,,,
,101.25,,,,,,
,251.099991,,,,,,
,22.949999,,,,,,
,44.549999,,,,,,
,205.649994,,,,,,
,47.25,,,,,,
,28.349998,,,,,,
,60.75,,,,,,
,121.049995,,,,,,
,32.849998,,,,,,
,200.25,,,,,,
,81.900002,,,,,,
,21.599998,,,,,,
,89.099998,,,,,,
,101.25,,,,,,
,188.099991,,,,,,
,33.299999,,,,,,
,124.649994,,,,,,
,285.299988,,,,,,
,74.699997,,,,,,
,50.849998,,,,,,
,94.5,,,,,,
,92.25,,,,,,
,55.799999,,,,,,
,39.149998,,,,,,
,114.75,,,,,,
,27.9,,,,,,
,35.549999,,,,,,
,47.699997,,,,,,
,37.799999,,,,,,
,58.5,,,,,,
,38.700001,,,,,,
,35.099998,,,,,,
,78.75,,,,,,
,101.699997,,,,,,
,117.899994,,,,,,
,84.599998,,,,,,
,48.149998,,,,,,
,100.349998,,,,,,
,193.5,,,,,,
,189,,,,,,
,51.299999,,,,,,
,233.549988,,,,,,
,131.399994,,,,,,
,42.75,,,,,,
,68.400002,,,,,,
,70.650002,,,,,,
,166.5,,,,,,
,119.699997,,,,,,
,66.150002,,,,,,
,68.400002,,,,,,
,110.25,,,,,,
,105.75,,,,,,
,77.400002,,,,,,
,75.150002,,,,,,
,31.949999,,,,,,
,60.299999,,,,,,
,48.149998,,,,,,
,64.349998,,,,,,
,48.149998,,,,,,
,53.099998,,,,,,
,281.699982,,,,,,
,132.75,,,,,,
,20.699999,,,,,,
,51.75,,,,,,
,111.149994,,,,,,
,65.25,,,,,,
,152.099991,,,,,,
,53.549999,,,,,,
,188.549988,,,,,,
,88.199997,,,,,,
,31.5,,,,,,
,28.349998,,,,,,
,46.349998,,,,,,
,124.199997,,,,,,
,46.799999,,,,,,
,79.650002,,,,,,
,174.599991,,,,,,
,51.299999,,,,,,
,97.649994,,,,,,
,69.75,,,,,,
,37.349998,,,,,,
,272.699982,,,,,,
,77.400002,,,,,,
,140.849991,,,,,,
,70.650002,,,,,,
,49.5,,,,,,
,321.299988,,,,,,
,152.550003,,,,,,
,77.849998,,,,,,
,66.150002,,,,,,
,133.649994,,,,,,
,239.849991,,,,,,
,130.949997,,,,,,
,99.899994,,,,,,
,525.149963,,,,,,
,83.699997,,,,,,
,77.849998,,,,,,
,55.799999,,,,,,
,120.149994,,,,,,
,77.849998,,,,,,
,163.800003,,,,,,
,94.949997,,,,,,
,62.099998,,,,,,
,44.549999,,,,,,
,63.449997,,,,,,
,189.449997,,,,,,
,58.949997,,,,,,
,108.899994,,,,,,
,72.900002,,,,,,
,57.149998,,,,,,
,53.099998,,,,,,
,52.649998,,,,,,
,93.599998,,,,,,
,66.599998,,,,,,
,40.049999,,,,,,
,93.149994,,,,,,
,78.299995,,,,,,
,73.349998,,,,,,
,157.5,,,,,,
,67.5,,,,,,
,49.5,,,,,,
,279.899994,,,,,,
,50.849998,,,,,,
,45.449997,,,,,,
,66.150002,,,,,,
,161.099991,,,,,,
,49.049999,,,,,,
,94.049995,,,,,,
,105.299995,,,,,,
,18.9,,,,,,
,28.799999,,,,,,
,173.699997,,,,,,
,62.099998,,,,,,
,79.199997,,,,,,
,118.349998,,,,,,
,107.549995,,,,,,
,81,,,,,,
,37.799999,,,,,,
,118.349998,,,,,,
,74.25,,,,,,
,215.099991,,,,,,
,119.25,,,,,,
,64.799995,,,,,,
,41.399998,,,,,,
,41.399998,,,,,,
,56.699997,,,,,,
,98.099998,,,,,,
,320.850006,,,,,,
,68.400002,,,,,,
,91.799995,,,,,,
,115.199997,,,,,,
,97.649994,,,,,,
,102.149994,,,,,,
,112.5,,,,,,
,38.25,,,,,,
,113.849998,,,,,,
,153.449997,,,,,,
,110.25,,,,,,
,56.25,,,,,,
,48.599998,,,,,,
,94.949997,,,,,,
,226.799988,,,,,,
,95.399994,,,,,,
,45.899998,,,,,,
,83.25,,,,,,
,214.199997,,,,,,
,86.849998,,,,,,
,21.15,,,,,,
,462.149994,,,,,,
,199.799988,,,,,,
,283.5,,,,,,
,75.150002,,,,,,
,69.299995,,,,,,
,105.299995,,,,,,
,210.149994,,,,,,
,88.649994,,,,,,
,153.899994,,,,,,
,46.799999,,,,,,
,21.599998,,,,,,
,47.25,,,,,,
,91.799995,,,,,,
,146.25,,,,,,
,85.5,,,,,,
,151.649994,,,,,,
,67.5,,,,,,
,190.799988,,,,,,
,47.25,,,,,,
,534.149963,,,,,,
,65.699997,,,,,,
,135,,,,,,
,58.5,,,,,,
,63,,,,,,
,47.25,,,,,,
,90,,,,,,
,74.25,,,,,,
,38.700001,,,,,,
,140.399994,,,,,,
,53.099998,,,,,,
,27,,,,,,
,61.199997,,,,,,
,86.399994,,,,,,
,57.149998,,,,,,
,234.449997,,,,,,
,177.299988,,,,,,
,175.049988,,,,,,
,45.899998,,,,,,
,126.449997,,,,,,
,69.75,,,,,,
,124.199997,,,,,,
,59.849998,,,,,,
,247.949997,,,,,,
,206.549988,,,,,,
,36.899998,,,,,,
,162.449997,,,,,,
,115.199997,,,,,,
,36.450001,,,,,,
,94.049995,,,,,,
,101.699997,,,,,,
,162,,,,,,
,110.25,,,,,,
,48.599998,,,,,,
,65.699997,,,,,,
,68.849998,,,,,,
,42.75,,,,,,
,93.149994,,,,,,
,56.25,,,,,,
,36.450001,,,,,,
,34.649998,,,,,,
,80.549995,,,,,,
,59.399998,,,,,,
,67.949997,,,,,,
,64.349998,,,,,,
,42.75,,,,,,
,195.75,,,,,,
,145.800003,,,,,,
,70.199997,,,,,,
,101.699997,,,,,,
,47.699997,,,,,,
,76.949997,,,,,,
,61.649998,,,,,,
,43.649998,,,,,,
,86.849998,,,,,,
,82.799995,,,,,,
,234.899994,,,,,,
,108,,,,,,
,54.899998,,,,,,
,114.75,,,,,,
,126.899994,,,,,,
,189.449997,,,,,,
,63.449997,,,,,,
,41.399998,,,,,,
,283.049988,,,,,,
,38.700001,,,,,,
,81.449997,,,,,,
,31.5,,,,,,
,168.300003,,,,,,
,84.150002,,,,,,
,67.049995,,,,,,
,63.899998,,,,,,
,77.849998,,,,,,
,46.799999,,,,,,
,175.949997,,,,,,
,77.849998,,,,,,
,147.599991,,,,,,
,202.949997,,,,,,
,91.349998,,,,,,
,77.849998,,,,,,
,63,,,,,,
,207,,,,,,
,59.849998,,,,,,
,124.649994,,,,,,
,54,,,,,,
,139.949997,,,,,,
,93.599998,,,,,,
,114.75,,,,,,
,90,,,,,,
,49.049999,,,,,,
,65.699997,,,,,,
,174.149994,,,,,,
,58.5,,,,,,
,49.5,,,,,,
,27.449999,,,,,,
,121.5,,,,,,
,234.449997,,,,,,
,32.849998,,,,,,
,79.199997,,,,,,
,67.949997,,,,,,
,66.599998,,,,,,
,119.25,,,,,,
,64.799995,,,,,,
,33.75,,,,,,
,36.899998,,,,,,
,78.299995,,,,,,
,49.949997,,,,,,
,130.949997,,,,,,
,285.75,,,,,,
,53.099998,,,,,,
,85.5,,,,,,
,138.149994,,,,,,
,33.75,,,,,,
,72,,,,,,
,32.399998,,,,,,
,79.199997,,,,,,
,125.549995,,,,,,
,27.449999,,,,,,
,97.199997,,,,,,
,93.599998,,,,,,
,92.25,,,,,,
,45,,,,,,
,42.75,,,,,,
,92.699997,,,,,,
,36.450001,,,,,,
,47.699997,,,,,,
,49.049999,,,,,,
,43.199997,,,,,,
,65.699997,,,,,,
,96.299995,,,,,,
,59.399998,,,,,,
,92.699997,,,,,,
,41.849998,,,,,,
,126,,,,,,
,56.25,,,,,,
,27.449999,,,,,,
,111.599998,,,,,,
,94.5,,,,,,
,68.849998,,,,,,
,51.299999,,,,,,
,115.649994,,,,,,
,68.400002,,,,,,
,81.900002,,,,,,
,46.799999,,,,,,
,97.649994,,,,,,
,150.75,,,,,,
,49.049999,,,,,,
,43.649998,,,,,,
,115.649994,,,,,,
,148.050003,,,,,,
,343.350006,,,,,,
,203.849991,,,,,,
,72.449997,,,,,,
,30.15,,,,,,
,66.150002,,,,,,
,65.699997,,,,,,
,100.799995,,,,,,
,57.599998,,,,,,
,56.25,,,,,,
,99.899994,,,,,,
,63,,,,,,
,20.699999,,,,,,
,51.299999,,,,,,
,52.199997,,,,,,
,35.099998,,,,,,
,160.199997,,,,,,
,22.5,,,,,,
,84.599998,,,,,,
,65.25,,,,,,
,109.799995,,,,,,
,33.75,,,,,,
,257.850006,,,,,,
,46.349998,,,,,,
,22.049999,,,,,,
,96.75,,,,,,
,72,,,,,,
,140.849991,,,,,,
,289.350006,,,,,,
,70.650002,,,,,,
,141.75,,,,,,
,41.849998,,,,,,
,94.5,,,,,,
,174.149994,,,,,,
,107.099998,,,,,,
,45.899998,,,,,,
,95.399994,,,,,,
,88.199997,,,,,,
,130.949997,,,,,,
,70.199997,,,,,,
,40.5,,,,,,
,96.75,,,,,,
,141.75,,,,,,
,70.650002,,,,,,
,48.599998,,,,,,
,117.899994,,,,,,
,85.5,,,,,,
,94.5,,,,,,
,64.349998,,,,,,
,177.75,,,,,,
,52.199997,,,,,,
,99.899994,,,,,,
,99,,,,,,
,59.399998,,,,,,
,48.149998,,,,,,
,81.900002,,,,,,
,100.349998,,,,,,
,121.049995,,,,,,
,116.549995,,,,,,
,76.5,,,,,,
,58.5,,,,,,
,87.299995,,,,,,
,336.600006,,,,,,
,144.899994,,,,,,
,53.549999,,,,,,
,45.899998,,,,,,
,86.849998,,,,,,
,74.699997,,,,,,
,111.599998,,,,,,
,76.049995,,,,,,
,33.75,,,,,,
,46.349998,,,,,,
,101.25,,,,,,
,61.199997,,,,,,
,131.399994,,,,,,
,87.299995,,,,,,
,84.150002,,,,,,
,29.699999,,,,,,
,38.25,,,,,,
,85.949997,,,,,,
,75.150002,,,,,,
,54.899998,,,,,,
,51.299999,,,,,,
,29.699999,,,,,,
,103.049995,,,,,,
,81,,,,,,
,77.400002,,,,,,
,90,,,,,,
,41.849998,,,,,,
,130.5,,,,,,
,99.899994,,,,,,
,133.199997,,,,,,
,78.299995,,,,,,
,131.849991,,,,,,
,47.25,,,,,,
,34.649998,,,,,,
,64.799995,,,,,,
,31.5,,,,,,
,166.949997,,,,,,
,92.25,,,,,,
,124.199997,,,,,,
,120.149994,,,,,,
,46.349998,,,,,,
,22.5,,,,,,
,127.799995,,,,,,
,78.299995,,,,,,
,242.099991,,,,,,
,68.849998,,,,,,
,26.549999,,,,,,
,85.049995,,,,,,
,203.399994,,,,,,
,33.299999,,,,,,
,128.699997,,,,,,
,33.75,,,,,,
,170.099991,,,,,,
,55.349998,,,,,,
,149.849991,,,,,,
,49.5,,,,,,
,59.399998,,,,,,
,64.349998,,,,,,
,236.25,,,,,,
,31.049999,,,,,,
,127.349998,,,,,,
,78.299995,,,,,,
,45.899998,,,,,,
,65.25,,,,,,
,114.75,,,,,,
,38.700001,,,,,,
,53.099998,,,,,,
,99.449997,,,,,,
,196.649994,,,,,,
,82.349998,,,,,,
,40.049999,,,,,,
,38.25,,,,,,
,91.799995,,,,,,
,145.349991,,,,,,
,30.599998,,,,,,
,28.799999,,,,,,
,58.5,,,,,,
,31.949999,,,,,,
,27.9,,,,,,
,130.5,,,,,,
,87.299995,,,,,,
,69.75,,,,,,
,51.75,,,,,,
,54.449997,,,,,,
,74.25,,,,,,
,38.25,,,,,,
,58.5,,,,,,
,37.799999,,,,,,
,46.799999,,,,,,
,153.449997,,,,,,
,36.899998,,,,,,
,127.799995,,,,,,
,48.599998,,,,,,
,62.099998,,,,,,
,81.900002,,,,,,
,94.949997,,,,,,
,63.899998,,,,,,
,82.349998,,,,,,
,137.699997,,,,,,
,29.699999,,,,,,
,89.099998,,,,,,
,35.549999,,,,,,
,81,,,,,,
,115.199997,,,,,,
,39.149998,,,,,,
,31.949999,,,,,,
,109.799995,,,,,,
,40.950001,,,,,,
,160.199997,,,,,,
,38.700001,,,,,,
,69.75,,,,,,
,94.049995,,,,,,
,80.099998,,,,,,
,36.450001,,,,,,
,138.149994,,,,,,
,94.949997,,,,,,
,137.699997,,,,,,
,40.049999,,,,,,
,42.75,,,,,,
,114.299995,,,,,,
,243,,,,,,
,63.899998,,,,,,
,84.150002,,,,,,
,62.549999,,,,,,
,71.549995,,,,,,
,173.25,,,,,,
,99.449997,,,,,,
,91.349998,,,,,,
,25.199999,,,,,,
,230.849991,,,,,,
,36.450001,,,,,,
,117.449997,,,,,,
,219.149994,,,,,,
,217.799988,,,,,,
,50.399998,,,,,,
,45,,,,,,
,88.199997,,,,,,
,32.849998,,,,,,
,80.549995,,,,,,
,65.699997,,,,,,
,86.399994,,,,,,
,64.349998,,,,,,
,50.849998,,,,,,
,67.5,,,,,,
,49.5,,,,,,
,43.649998,,,,,,
,23.849998,,,,,,
,72,,,,,,
,55.799999,,,,,,
,80.549995,,,,,,
,38.700001,,,,,,
,73.799995,,,,,,
,110.699997,,,,,,
,45,,,,,,
,72.900002,,,,,,
,44.549999,,,,,,
,68.400002,,,,,,
,25.65,,,,,,
,32.849998,,,,,,
,165.599991,,,,,,
,64.799995,,,,,,
,32.399998,,,,,,
,216.899994,,,,,,
,171,,,,,,
,77.400002,,,,,,
,63.449997,,,,,,
,175.5,,,,,,
,45.899998,,,,,,
,112.5,,,,,,
,92.25,,,,,,
,30.599998,,,,,,
,229.049988,,,,,,
,32.849998,,,,,,
,64.799995,,,,,,
,59.399998,,,,,,
,74.699997,,,,,,
,72,,,,,,
,47.699997,,,,,,
,37.799999,,,,,,
,118.799995,,,,,,
,148.949997,,,,,,
,67.5,,,,,,
,92.699997,,,,,,
,75.599998,,,,,,
,129.149994,,,,,,
,42.75,,,,,,
,41.399998,,,,,,
,116.099998,,,,,,
,178.649994,,,,,,
,43.199997,,,,,,
,81,,,,,,
,150.75,,,,,,
,344.699982,,,,,,
,25.65,,,,,,
,45.899998,,,,,,
,94.949997,,,,,,
,58.5,,,,,,
,104.399994,,,,,,
,51.75,,,,,,
,101.699997,,,,,,
,44.549999,,,,,,
,111.599998,,,,,,
,212.399994,,,,,,
,163.349991,,,,,,
,81,,,,,,
,169.199997,,,,,,
,66.150002,,,,,,
,57.599998,,,,,,
,83.699997,,,,,,
,196.199997,,,,,,
,70.199997,,,,,,
,52.649998,,,,,,
,95.399994,,,,,,
,19.35,,,,,,
,108,,,,,,
,92.699997,,,,,,
,90,,,,,,
,34.649998,,,,,,
,108.899994,,,,,,
,42.299999,,,,,,
,72.900002,,,,,,
,99.449997,,,,,,
,105.299995,,,,,,
,26.099998,,,,,,
,34.649998,,,,,,
,294.299988,,,,,,
,157.5,,,,,,
,95.849998,,,,,,
,75.150002,,,,,,
,178.199997,,,,,,
,55.799999,,,,,,
,97.649994,,,,,,
,72.900002,,,,,,
,81.900002,,,,,,
,54,,,,,,
,73.349998,,,,,,
,105.75,,,,,,
,72.900002,,,,,,
,40.5,,,,,,
,271.350006,,,,,,
,49.049999,,,,,,
,65.699997,,,,,,
,45.449997,,,,,,
,141.75,,,,,,
,160.649994,,,,,,
,46.349998,,,,,,
,84.599998,,,,,,
,45,,,,,,
,71.549995,,,,,,
,92.25,,,,,,
,18.9,,,,,,
,25.65,,,,,,
,105.75,,,,,,
,42.75,,,,,,
,58.049999,,,,,,
,92.699997,,,,,,
,117.899994,,,,,,
,31.5,,,,,,
,70.650002,,,,,,
,61.649998,,,,,,
,106.199997,,,,,,
,58.949997,,,,,,
,96.75,,,,,,
,52.199997,,,,,,
,171.899994,,,,,,
,44.099998,,,,,,
,237.599991,,,,,,
,41.849998,,,,,,
,35.549999,,,,,,
,38.700001,,,,,,
,76.5,,,,,,
,128.25,,,,,,
,41.849998,,,,,,
,215.099991,,,,,,
,59.399998,,,,,,
,130.949997,,,,,,
,85.949997,,,,,,
,70.650002,,,,,,
,111.599998,,,,,,
,27,,,,,,
,55.349998,,,,,,
,241.199997,,,,,,
,66.150002,,,,,,
,23.849998,,,,,,
,221.849991,,,,,,
,122.849998,,,,,,
,52.649998,,,,,,
,97.199997,,,,,,
,159.75,,,,,,
,129.149994,,,,,,
,63.449997,,,,,,
,89.099998,,,,,,
,73.799995,,,,,,
,25.199999,,,,,,
,126.449997,,,,,,
,55.349998,,,,,,
,166.949997,,,,,,
,143.099991,,,,,,
,82.799995,,,,,,
,97.199997,,,,,,
,83.25,,,,,,
,169.199997,,,,,,
,37.799999,,,,,,
,171,,,,,,
,72.449997,,,,,,
,56.699997,,,,,,
,70.650002,,,,,,
,63.449997,,,,,,
,95.849998,,,,,,
,48.149998,,,,,,
,82.799995,,,,,,
,41.849998,,,,,,
,76.049995,,,,,,
,81.449997,,,,,,
,47.699997,,,,,,
,42.75,,,,,,
,217.349991,,,,,,
,53.549999,,,,,,
,113.849998,,,,,,
,85.049995,,,,,,
,132.75,,,,,,
,118.349998,,,,,,
,308.699982,,,,,,
,115.649994,,,,,,
,36.899998,,,,,,
,109.799995,,,,,,
,109.349998,,,,,,
,38.700001,,,,,,
,86.399994,,,,,,
,23.849998,,,,,,
,52.649998,,,,,,
,57.599998,,,,,,
,33.75,,,,,,
,207,,,,,,
,63.899998,,,,,,
,70.650002,,,,,,
,40.049999,,,,,,
,54,,,,,,
,165.149994,,,,,,
,183.149994,,,,,,
,84.599998,,,,,,
,64.349998,,,,,,
,62.549999,,,,,,
,43.199997,,,,,,
,85.049995,,,,,,
,76.049995,,,,,,
,155.25,,,,,,
,96.75,,,,,,
,54,,,,,,
,94.5,,,,,,
,50.399998,,,,,,
,76.5,,,,,,
,70.199997,,,,,,
,72.900002,,,,,,
,33.75,,,,,,
,146.25,,,,,,
,105.75,,,,,,
,275.399994,,,,,,
,57.599998,,,,,,
,43.199997,,,,,,
,61.199997,,,,,,
,34.200001,,,,,,
,39.599998,,,,,,
,89.549995,,,,,,
,88.199997,,,,,,
,33.75,,,,,,
,35.099998,,,,,,
,256.5,,,,,,
,82.349998,,,,,,
,70.199997,,,,,,
,78.299995,,,,,,
,37.349998,,,,,,
,128.699997,,,,,,
,33.299999,,,,,,
,21.15,,,,,,
,21.15,,,,,,
,91.799995,,,,,,
,169.199997,,,,,,
,55.799999,,,,,,
,176.849991,,,,,,
,165.149994,,,,,,
,102.149994,,,,,,
,79.650002,,,,,,
,104.849998,,,,,,
,101.699997,,,,,,
,68.849998,,,,,,
,45.449997,,,,,,
,45.899998,,,,,,
,258.299988,,,,,,
,29.25,,,,,,
,404.549988,,,,,,
,49.949997,,,,,,
,204.299988,,,,,,
,83.699997,,,,,,
,89.549995,,,,,,
,81.449997,,,,,,
,31.5,,,,,,
,61.649998,,,,,,
,84.150002,,,,,,
,86.399994,,,,,,
,73.349998,,,,,,
,61.199997,,,,,,
,57.149998,,,,,,
,108.899994,,,,,,
,73.799995,,,,,,
,303.75,,,,,,
,33.299999,,,,,,
,103.049995,,,,,,
,98.549995,,,,,,
,162.449997,,,,,,
,82.349998,,,,,,
,127.799995,,,,,,
,117,,,,,,
,67.049995,,,,,,
,528.299988,,,,,,
,53.099998,,,,,,
,105.75,,,,,,
,104.399994,,,,,,
,90.899994,,,,,,
,98.549995,,,,,,
,266.850006,,,,,,
,71.549995,,,,,,
,78.75,,,,,,
,169.649994,,,,,,
,58.949997,,,,,,
,113.849998,,,,,,
,152.550003,,,,,,
,36,,,,,,
,80.099998,,,,,,
,101.699997,,,,,,
,75.150002,,,,,,
,179.099991,,,,,,
,90.449997,,,,,,
,31.5,,,,,,
,172.349991,,,,,,
,115.199997,,,,,,
,25.65,,,,,,
,58.049999,,,,,,
,82.349998,,,,,,
,88.199997,,,,,,
,58.5,,,,,,
,63.449997,,,,,,
,55.799999,,,,,,
,100.799995,,,,,,
,75.150002,,,,,,
,18.9,,,,,,
,45,,,,,,
,80.099998,,,,,,
,265.049988,,,,,,
,200.25,,,,,,
,476.099976,,,,,,
,45.899998,,,,,,
,131.399994,,,,,,
,246.149994,,,,,,
,132.75,,,,,,
,50.399998,,,,,,
,77.849998,,,,,,
,42.299999,,,,,,
,193.5,,,,,,
,62.549999,,,,,,
,51.299999,,,,,,
,70.199997,,,,,,
,1950.299927,,,,,,
,164.699997,,,,,,
,50.399998,,,,,,
,168.75,,,,,,
,63,,,,,,
,34.649998,,,,,,
,23.4,,,,,,
,118.349998,,,,,,
,245.699997,,,,,,
,42.299999,,,,,,
,43.649998,,,,,,
,212.849991,,,,,,
,27.449999,,,,,,
,96.75,,,,,,
,78.75,,,,,,
,128.699997,,,,,,
,120.149994,,,,,,
,37.799999,,,,,,
,32.399998,,,,,,
,83.699997,,,,,,
,46.349998,,,,,,
,58.949997,,,,,,
,85.949997,,,,,,
,156.599991,,,,,,
,307.799988,,,,,,
,120.149994,,,,,,
,93.149994,,,,,,
,38.700001,,,,,,
,212.849991,,,,,,
,81.900002,,,,,,
,63.899998,,,,,,
,192.599991,,,,,,
,94.049995,,,,,,
,67.949997,,,,,,
,122.399994,,,,,,
,45.449997,,,,,,
,98.549995,,,,,,
,31.049999,,,,,,
,67.949997,,,,,,
,149.399994,,,,,,
,35.549999,,,,,,
,108,,,,,,
,82.349998,,,,,,
,175.949997,,,,,,
,27.449999,,,,,,
,85.949997,,,,,,
,59.399998,,,,,,
,57.149998,,,,,,
,72,,,,,,
,37.349998,,,,,,
,157.5,,,,,,
,73.799995,,,,,,
,226.349991,,,,,,
,103.049995,,,,,,
,60.299999,,,,,,
,204.299988,,,,,,
,85.5,,,,,,
,72,,,,,,
,84.599998,,,,,,
,126.449997,,,,,,
,47.25,,,,,,
,87.299995,,,,,,
,44.099998,,,,,,
,119.25,,,,,,
,114.299995,,,,,,
,76.5,,,,,,
,70.650002,,,,,,
,36,,,,,,
,41.849998,,,,,,
,182.699997,,,,,,
,318.149994,,,,,,
,85.949997,,,,,,
,94.5,,,,,,
,256.949982,,,,,,
,83.25,,,,,,
,18.9,,,,,,
,85.5,,,,,,
,96.299995,,,,,,
,43.199997,,,,,,
,48.149998,,,,,,
,42.299999,,,,,,
,61.199997,,,,,,
,43.649998,,,,,,
,46.799999,,,,,,
,51.75,,,,,,
,38.700001,,,,,,
,160.199997,,,,,,
,39.599998,,,,,,
,149.849991,,,,,,
,139.5,,,,,,
,97.199997,,,,,,
,274.5,,,,,,
,302.399994,,,,,,
,82.349998,,,,,,
,150.300003,,,,,,
,53.549999,,,,,,
,59.399998,,,,,,
,49.049999,,,,,,
,67.049995,,,,,,
,100.349998,,,,,,
,61.199997,,,,,,
,131.849991,,,,,,
,73.799995,,,,,,
,65.699997,,,,,,
,77.849998,,,,,,
,90,,,,,,
,93.149994,,,,,,
,316.350006,,,,,,
,136.800003,,,,,,
,143.099991,,,,,,
,133.199997,,,,,,
,128.699997,,,,,,
,36.899998,,,,,,
,81.449997,,,,,,
,45.899998,,,,,,
,48.149998,,,,,,
,85.049995,,,,,,
,56.25,,,,,,
,47.699997,,,,,,
,135.899994,,,,,,
,132.75,,,,,,
,164.25,,,,,,
,60.75,,,,,,
,98.099998,,,,,,
,63.449997,,,,,,
,103.049995,,,,,,
,123.75,,,,,,
,83.25,,,,,,
,146.25,,,,,,
,63.449997,,,,,,
,162.449997,,,,,,
,64.349998,,,,,,
,51.299999,,,,,,
,18.449999,,,,,,
,81,,,,,,
,36.450001,,,,,,
,41.849998,,,,,,
,85.949997,,,,,,
,41.849998,,,,,,
,193.949997,,,,,,
,53.549999,,,,,,
,67.5,,,,,,
,78.299995,,,,,,
,43.649998,,,,,,
,50.399998,,,,,,
,49.5,,,,,,
,48.599998,,,,,,
,68.400002,,,,,,
,64.799995,,,,,,
,76.949997,,,,,,
,22.949999,,,,,,
,43.199997,,,,,,
,85.5,,,,,,
,61.649998,,,,,,
,52.199997,,,,,,
,125.099998,,,,,,
,37.349998,,,,,,
,40.049999,,,,,,
,33.75,,,,,,
,18.449999,,,,,,
,62.099998,,,,,,
,108.899994,,,,,,
,69.75,,,,,,
,77.849998,,,,,,
,46.799999,,,,,,
,78.299995,,,,,,
,173.699997,,,,,,
,104.849998,,,,,,
,45.449997,,,,,,
,24.299999,,,,,,
,132.300003,,,,,,
,100.799995,,,,,,
,40.049999,,,,,,
,72.449997,,,,,,
,57.599998,,,,,,
,148.949997,,,,,,
,79.199997,,,,,,
,81.900002,,,,,,
,100.799995,,,,,,
,75.599998,,,,,,
,184.949997,,,,,,
,96.299995,,,,,,
,57.149998,,,,,,
,69.75,,,,,,
,121.049995,,,,,,
,42.299999,,,,,,
,58.049999,,,,,,
,38.25,,,,,,
,67.5,,,,,,
,49.049999,,,,,,
,82.349998,,,,,,
,133.199997,,,,,,
,85.5,,,,,,
,94.949997,,,,,,
,108.449997,,,,,,
,55.349998,,,,,,
,49.5,,,,,,
,91.349998,,,,,,
,65.699997,,,,,,
,52.649998,,,,,,
,35.099998,,,,,,
,189.899994,,,,,,
,171.449997,,,,,,
,122.849998,,,,,,
,43.649998,,,,,,
,31.049999,,,,,,
,69.75,,,,,,
,58.049999,,,,,,
,76.949997,,,,,,
,79.199997,,,,,,
,114.75,,,,,,
,25.199999,,,,,,
,230.399994,,,,,,
,68.849998,,,,,,
,54.449997,,,,,,
,36,,,,,,
,101.25,,,,,,
,90.449997,,,,,,
,72.900002,,,,,,
,59.849998,,,,,,
,336.600006,,,,,,
,169.649994,,,,,,
,134.099991,,,,,,
,166.5,,,,,,
,206.549988,,,,,,
,68.400002,,,,,,
,88.199997,,,,,,
,164.699997,,,,,,
,125.099998,,,,,,
,58.049999,,,,,,
,13.95,,,,,,
,188.099991,,,,,,
,130.5,,,,,,
,70.650002,,,,,,
,107.549995,,,,,,
,219.599991,,,,,,
,50.849998,,,,,,
,58.5,,,,,,
,63,,,,,,
,71.099998,,,,,,
,85.5,,,,,,
,86.849998,,,,,,
,303.75,,,,,,
,41.399998,,,,,,
,109.349998,,,,,,
,65.25,,,,,,
,69.299995,,,,,,
,40.049999,,,,,,
,74.25,,,,,,
,95.849998,,,,,,
,95.849998,,,,,,
